2023-04-18 23:06:38,608 INFO    StreamThr :18845 [internal.py:wandb_internal():87] W&B internal server running at pid: 18845, started at: 2023-04-18 23:06:38.607741
2023-04-18 23:06:38,608 DEBUG   HandlerThread:18845 [handler.py:handle_request():144] handle_request: status
2023-04-18 23:06:38,612 INFO    WriterThread:18845 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_230638-snre9yid/run-snre9yid.wandb
2023-04-18 23:06:38,612 DEBUG   SenderThread:18845 [sender.py:send():336] send: header
2023-04-18 23:06:38,629 DEBUG   SenderThread:18845 [sender.py:send():336] send: run
2023-04-18 23:06:42,661 DEBUG   HandlerThread:18845 [handler.py:handle_request():144] handle_request: check_version
2023-04-18 23:06:42,673 INFO    SenderThread:18845 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_230638-snre9yid/files
2023-04-18 23:06:42,673 INFO    SenderThread:18845 [sender.py:_start_run_threads():1078] run started: snre9yid with start time 1681826798.608247
2023-04-18 23:06:42,673 DEBUG   SenderThread:18845 [sender.py:send_request():363] send_request: summary_record
2023-04-18 23:06:42,674 INFO    SenderThread:18845 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-18 23:06:42,674 DEBUG   SenderThread:18845 [sender.py:send_request():363] send_request: check_version
2023-04-18 23:06:42,721 DEBUG   HandlerThread:18845 [handler.py:handle_request():144] handle_request: run_start
2023-04-18 23:06:42,727 DEBUG   HandlerThread:18845 [system_info.py:__init__():31] System info init
2023-04-18 23:06:42,727 DEBUG   HandlerThread:18845 [system_info.py:__init__():46] System info init done
2023-04-18 23:06:42,727 INFO    HandlerThread:18845 [system_monitor.py:start():183] Starting system monitor
2023-04-18 23:06:42,727 INFO    SystemMonitor:18845 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-04-18 23:06:42,727 INFO    HandlerThread:18845 [system_monitor.py:probe():204] Collecting system info
2023-04-18 23:06:42,728 INFO    SystemMonitor:18845 [interfaces.py:start():187] Started cpu monitoring
2023-04-18 23:06:42,728 INFO    SystemMonitor:18845 [interfaces.py:start():187] Started disk monitoring
2023-04-18 23:06:42,728 INFO    SystemMonitor:18845 [interfaces.py:start():187] Started gpu monitoring
2023-04-18 23:06:42,729 INFO    SystemMonitor:18845 [interfaces.py:start():187] Started memory monitoring
2023-04-18 23:06:42,730 INFO    SystemMonitor:18845 [interfaces.py:start():187] Started network monitoring
2023-04-18 23:06:42,737 DEBUG   HandlerThread:18845 [system_info.py:probe():195] Probing system
2023-04-18 23:06:42,743 DEBUG   HandlerThread:18845 [system_info.py:_probe_git():180] Probing git
2023-04-18 23:06:42,754 DEBUG   HandlerThread:18845 [system_info.py:_probe_git():188] Probing git done
2023-04-18 23:06:42,754 DEBUG   HandlerThread:18845 [system_info.py:probe():240] Probing system done
2023-04-18 23:06:42,754 DEBUG   HandlerThread:18845 [system_monitor.py:probe():213] {'os': 'Linux-5.19.0-38-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-04-18T14:06:42.737966', 'startedAt': '2023-04-18T14:06:38.600940', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/UPPPM/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/UPPPM.git', 'commit': 'cdb6af4cdec6c3b866f5579c0a77af20515b6c17'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/UPPPM', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4.515083333333333, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 4.543, 'min': 2200.0, 'max': 3700.0}, {'current': 4.548, 'min': 2200.0, 'max': 3700.0}, {'current': 4.543, 'min': 2200.0, 'max': 3700.0}, {'current': 4.548, 'min': 2200.0, 'max': 3700.0}, {'current': 4.548, 'min': 2200.0, 'max': 3700.0}, {'current': 4.56, 'min': 2200.0, 'max': 3700.0}, {'current': 4.581, 'min': 2200.0, 'max': 3700.0}, {'current': 4.548, 'min': 2200.0, 'max': 3700.0}, {'current': 4.548, 'min': 2200.0, 'max': 3700.0}, {'current': 4.501, 'min': 2200.0, 'max': 3700.0}, {'current': 4.525, 'min': 2200.0, 'max': 3700.0}, {'current': 4.55, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 107.66527938842773, 'used': 78.11828994750977}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.37734603881836}}
