2023-04-18 07:04:10,269 INFO    StreamThr :5497 [internal.py:wandb_internal():87] W&B internal server running at pid: 5497, started at: 2023-04-18 07:04:10.268831
2023-04-18 07:04:10,270 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: status
2023-04-18 07:04:10,273 INFO    WriterThread:5497 [datastore.py:open_for_write():85] open: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/run-84e42uu0.wandb
2023-04-18 07:04:10,273 DEBUG   SenderThread:5497 [sender.py:send():336] send: header
2023-04-18 07:04:10,284 DEBUG   SenderThread:5497 [sender.py:send():336] send: run
2023-04-18 07:04:10,777 INFO    SenderThread:5497 [dir_watcher.py:__init__():219] watching files in: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files
2023-04-18 07:04:10,777 INFO    SenderThread:5497 [sender.py:_start_run_threads():1078] run started: 84e42uu0 with start time 1681769050.269409
2023-04-18 07:04:10,777 DEBUG   SenderThread:5497 [sender.py:send_request():363] send_request: summary_record
2023-04-18 07:04:10,777 INFO    SenderThread:5497 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-18 07:04:10,781 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: check_version
2023-04-18 07:04:10,781 DEBUG   SenderThread:5497 [sender.py:send_request():363] send_request: check_version
2023-04-18 07:04:10,849 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: run_start
2023-04-18 07:04:10,855 DEBUG   HandlerThread:5497 [system_info.py:__init__():31] System info init
2023-04-18 07:04:10,855 DEBUG   HandlerThread:5497 [system_info.py:__init__():46] System info init done
2023-04-18 07:04:10,855 INFO    HandlerThread:5497 [system_monitor.py:start():183] Starting system monitor
2023-04-18 07:04:10,856 INFO    SystemMonitor:5497 [system_monitor.py:_start():147] Starting system asset monitoring threads
2023-04-18 07:04:10,856 INFO    HandlerThread:5497 [system_monitor.py:probe():204] Collecting system info
2023-04-18 07:04:10,856 INFO    SystemMonitor:5497 [interfaces.py:start():187] Started cpu monitoring
2023-04-18 07:04:10,856 INFO    SystemMonitor:5497 [interfaces.py:start():187] Started disk monitoring
2023-04-18 07:04:10,857 INFO    SystemMonitor:5497 [interfaces.py:start():187] Started gpu monitoring
2023-04-18 07:04:10,857 INFO    SystemMonitor:5497 [interfaces.py:start():187] Started memory monitoring
2023-04-18 07:04:10,857 INFO    SystemMonitor:5497 [interfaces.py:start():187] Started network monitoring
2023-04-18 07:04:10,865 DEBUG   HandlerThread:5497 [system_info.py:probe():195] Probing system
2023-04-18 07:04:10,868 DEBUG   HandlerThread:5497 [system_info.py:_probe_git():180] Probing git
2023-04-18 07:04:10,873 DEBUG   HandlerThread:5497 [system_info.py:_probe_git():188] Probing git done
2023-04-18 07:04:10,873 DEBUG   HandlerThread:5497 [system_info.py:probe():240] Probing system done
2023-04-18 07:04:10,873 DEBUG   HandlerThread:5497 [system_monitor.py:probe():213] {'os': 'Linux-5.19.0-38-generic-x86_64-with-glibc2.35', 'python': '3.9.13', 'heartbeatAt': '2023-04-17T22:04:10.865460', 'startedAt': '2023-04-17T22:04:10.261856', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/qcqced/바탕화면/ML_Test/UPPPM/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/qcqced123/UPPPM.git', 'commit': '349140cb358d04c3041d36541ace87665cef895f'}, 'email': '97833081+qcqced123@users.noreply.github.com', 'root': '/home/qcqced/바탕화면/ML_Test/UPPPM', 'host': 'qcqced-B550M-H', 'username': 'qcqced', 'executable': '/home/qcqced/anaconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2.91625, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3.19, 'min': 2200.0, 'max': 3700.0}, {'current': 2.935, 'min': 2200.0, 'max': 3700.0}, {'current': 2.972, 'min': 2200.0, 'max': 3700.0}, {'current': 3.857, 'min': 2200.0, 'max': 3700.0}, {'current': 2.874, 'min': 2200.0, 'max': 3700.0}, {'current': 2.874, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.874, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.591, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.228, 'min': 2200.0, 'max': 3700.0}], 'disk': {'total': 107.66527938842773, 'used': 69.84365844726562}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 23.37734603881836}}
2023-04-18 07:04:10,873 INFO    HandlerThread:5497 [system_monitor.py:probe():214] Finished collecting system info
2023-04-18 07:04:10,873 INFO    HandlerThread:5497 [system_monitor.py:probe():217] Publishing system info
2023-04-18 07:04:10,873 DEBUG   HandlerThread:5497 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-18 07:04:10,874 DEBUG   HandlerThread:5497 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-18 07:04:10,874 DEBUG   HandlerThread:5497 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-18 07:04:11,779 INFO    Thread-13 :5497 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files/requirements.txt
2023-04-18 07:04:11,779 INFO    Thread-13 :5497 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files/wandb-summary.json
2023-04-18 07:04:11,779 INFO    Thread-13 :5497 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files/conda-environment.yaml
2023-04-18 07:04:14,693 DEBUG   HandlerThread:5497 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-18 07:04:14,694 INFO    HandlerThread:5497 [system_monitor.py:probe():219] Finished publishing system info
2023-04-18 07:04:14,699 DEBUG   SenderThread:5497 [sender.py:send():336] send: files
2023-04-18 07:04:14,699 INFO    SenderThread:5497 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-04-18 07:04:14,703 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: stop_status
2023-04-18 07:04:14,703 DEBUG   SenderThread:5497 [sender.py:send_request():363] send_request: stop_status
2023-04-18 07:04:14,779 INFO    Thread-13 :5497 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files/conda-environment.yaml
2023-04-18 07:04:14,779 INFO    Thread-13 :5497 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files/wandb-metadata.json
2023-04-18 07:04:14,913 DEBUG   SenderThread:5497 [sender.py:send():336] send: telemetry
2023-04-18 07:04:15,338 INFO    wandb-upload_0:5497 [upload_job.py:push():138] Uploaded file /tmp/tmp7w2ya6vywandb/7vqoh6mt-wandb-metadata.json
2023-04-18 07:04:15,913 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: status_report
2023-04-18 07:04:17,780 INFO    Thread-13 :5497 [dir_watcher.py:_on_file_created():278] file/dir created: /home/qcqced/바탕화면/ML_Test/UPPPM/wandb/run-20230418_070410-84e42uu0/files/output.log
2023-04-18 07:04:18,982 DEBUG   SenderThread:5497 [sender.py:send():336] send: exit
2023-04-18 07:04:18,982 INFO    SenderThread:5497 [sender.py:send_exit():559] handling exit code: 1
2023-04-18 07:04:18,982 INFO    SenderThread:5497 [sender.py:send_exit():561] handling runtime: 8
2023-04-18 07:04:18,983 INFO    SenderThread:5497 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-18 07:04:18,983 INFO    SenderThread:5497 [sender.py:send_exit():567] send defer
2023-04-18 07:04:18,984 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: defer
2023-04-18 07:04:18,984 INFO    HandlerThread:5497 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-18 07:04:18,984 DEBUG   SenderThread:5497 [sender.py:send_request():363] send_request: defer
2023-04-18 07:04:18,984 INFO    SenderThread:5497 [sender.py:send_request_defer():583] handle sender defer: 0
2023-04-18 07:04:18,984 INFO    SenderThread:5497 [sender.py:transition_state():587] send defer: 1
2023-04-18 07:04:18,984 DEBUG   HandlerThread:5497 [handler.py:handle_request():144] handle_request: defer
